"DEPARTURES_PERFORMED","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","QUARTER",
32.00,"LAX","Los Angeles, CA","TUL","Tulsa, OK",2,
32.00,"SAN","San Diego, CA","SLC","Salt Lake City, UT",1,
32.00,"DEN","Denver, CO","SAN","San Diego, CA",1,
32.00,"SAN","San Diego, CA","SLC","Salt Lake City, UT",1,
32.00,"PDX","Portland, OR","FAT","Fresno, CA",3,
32.00,"AUS","Austin, TX","SAN","San Diego, CA",3,
32.00,"SFO","San Francisco, CA","BWI","Baltimore, MD",3,
32.00,"SFO","San Francisco, CA","IAD","Washington, DC",3,
32.00,"SFO","San Francisco, CA","KOA","Kona, HI",3,
32.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",3,
32.00,"LAX","Los Angeles, CA","STL","St. Louis, MO",3,
32.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",4,
32.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",4,
32.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",4,
32.00,"SEA","Seattle, WA","SFO","San Francisco, CA",4,
32.00,"SFO","San Francisco, CA","SEA","Seattle, WA",4,
32.00,"SFO","San Francisco, CA","PHL","Philadelphia, PA",1,
32.00,"SFO","San Francisco, CA","GEG","Spokane, WA",2,
32.00,"LIH","Lihue, HI","LAX","Los Angeles, CA",1,
32.00,"PDX","Portland, OR","SFO","San Francisco, CA",1,
32.00,"SFO","San Francisco, CA","HNL","Honolulu, HI",3,
32.00,"SAN","San Diego, CA","IAD","Washington, DC",2,
32.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",2,
32.00,"SJC","San Jose, CA","PDX","Portland, OR",2,
32.00,"LAX","Los Angeles, CA","EWR","Newark, NJ",2,
32.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",1,
32.00,"DFW","Dallas/Fort Worth, TX","SFO","San Francisco, CA",1,
32.00,"MEM","Memphis, TN","SAN","San Diego, CA",2,
32.00,"DEN","Denver, CO","OAK","Oakland, CA",4,
32.00,"IAD","Washington, DC","LAX","Los Angeles, CA",4,
32.00,"LIH","Lihue, HI","LAX","Los Angeles, CA",4,
32.00,"SEA","Seattle, WA","SFO","San Francisco, CA",4,
32.00,"SFO","San Francisco, CA","PDX","Portland, OR",4,
32.00,"PHX","Phoenix, AZ","SBA","Santa Barbara, CA",4,
32.00,"SBA","Santa Barbara, CA","PHX","Phoenix, AZ",4,
32.00,"OAK","Oakland, CA","SLC","Salt Lake City, UT",1,
32.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",1,
32.00,"GEG","Spokane, WA","SFO","San Francisco, CA",2,
32.00,"SEA","Seattle, WA","SAN","San Diego, CA",1,
32.00,"SFO","San Francisco, CA","EWR","Newark, NJ",2,
32.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",2,
32.00,"SFO","San Francisco, CA","KOA","Kona, HI",1,
32.00,"SFO","San Francisco, CA","EUG","Eugene, OR",2,
32.00,"OAK","Oakland, CA","PHX","Phoenix, AZ",1,
32.00,"PHX","Phoenix, AZ","SFO","San Francisco, CA",4,
32.00,"PHL","Philadelphia, PA","SFO","San Francisco, CA",2,
32.00,"PSP","Palm Springs, CA","SEA","Seattle, WA",1,
32.00,"LAX","Los Angeles, CA","IAD","Washington, DC",2,
32.00,"LAX","Los Angeles, CA","MCI","Kansas City, MO",2,
32.00,"CLT","Charlotte, NC","SAN","San Diego, CA",1,
32.00,"JFK","New York, NY","OAK","Oakland, CA",1,
32.00,"HNL","Honolulu, HI","SMF","Sacramento, CA",1,
32.00,"MFR","Medford, OR","SFO","San Francisco, CA",1,
32.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",2,
32.00,"SFO","San Francisco, CA","SEA","Seattle, WA",4,
32.00,"SAN","San Diego, CA","ABQ","Albuquerque, NM",2,
32.00,"ORD","Chicago, IL","SMF","Sacramento, CA",2,
32.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",4,
32.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",4,
32.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",4,
32.00,"SAN","San Diego, CA","MEM","Memphis, TN",1,
32.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",2,
32.00,"LAX","Los Angeles, CA","LIH","Lihue, HI",1,
32.00,"MRY","Monterey, CA","PHX","Phoenix, AZ",3,
32.00,"DEN","Denver, CO","ONT","Ontario, CA",3,
32.00,"DEN","Denver, CO","ONT","Ontario, CA",3,
32.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",4,
32.00,"LAX","Los Angeles, CA","SEA","Seattle, WA",4,
32.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",4,
32.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",1,
32.00,"PHL","Philadelphia, PA","SFO","San Francisco, CA",2,
32.00,"LAX","Los Angeles, CA","PDX","Portland, OR",2,
32.00,"DTW","Detroit, MI","SFO","San Francisco, CA",2,
32.00,"PHL","Philadelphia, PA","SFO","San Francisco, CA",3,
32.00,"PDX","Portland, OR","SJC","San Jose, CA",2,
32.00,"SFO","San Francisco, CA","PHL","Philadelphia, PA",1,
32.00,"IND","Indianapolis, IN","SAN","San Diego, CA",3,
32.00,"MEM","Memphis, TN","LAX","Los Angeles, CA",3,
32.00,"SAN","San Diego, CA","MEM","Memphis, TN",3,
32.00,"PHX","Phoenix, AZ","FAT","Fresno, CA",4,
32.00,"SFO","San Francisco, CA","HNL","Honolulu, HI",4,
32.00,"PSP","Palm Springs, CA","PHX","Phoenix, AZ",4,
32.00,"SMF","Sacramento, CA","PHX","Phoenix, AZ",4,
32.00,"BFL","Bakersfield, CA","PHX","Phoenix, AZ",4,
32.00,"PHX","Phoenix, AZ","BFL","Bakersfield, CA",4,
32.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",3,
32.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",3,
32.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",3,
32.00,"LAX","Los Angeles, CA","ASE","Aspen, CO",3,
32.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",2,
32.00,"EWR","Newark, NJ","LAX","Los Angeles, CA",2,
32.00,"RNO","Reno, NV","LAX","Los Angeles, CA",2,
32.00,"SAN","San Diego, CA","IND","Indianapolis, IN",2,
32.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",2,
32.00,"SAN","San Diego, CA","MEM","Memphis, TN",2,
32.00,"SMF","Sacramento, CA","PHX","Phoenix, AZ",2,
32.00,"DEN","Denver, CO","SBA","Santa Barbara, CA",3,
32.00,"DFW","Dallas/Fort Worth, TX","SFO","San Francisco, CA",3,
32.00,"IND","Indianapolis, IN","SAN","San Diego, CA",4,
32.00,"OAK","Oakland, CA","ANC","Anchorage, AK",4,
32.00,"SAN","San Diego, CA","MEM","Memphis, TN",4,
32.00,"SAN","San Diego, CA","BOS","Boston, MA",1,
32.00,"BUR","Burbank, CA","DEN","Denver, CO",2,
32.00,"SEA","Seattle, WA","SMF","Sacramento, CA",1,
32.00,"LAS","Las Vegas, NV","SCK","Stockton, CA",1,
32.00,"SEA","Seattle, WA","SJC","San Jose, CA",1,
32.00,"DEN","Denver, CO","SFO","San Francisco, CA",1,
32.00,"MEM","Memphis, TN","LAX","Los Angeles, CA",1,
32.00,"PHX","Phoenix, AZ","SFO","San Francisco, CA",1,
32.00,"LAX","Los Angeles, CA","IAH","Houston, TX",2,
32.00,"LAX","Los Angeles, CA","CVG","Cincinnati, OH",2,
32.00,"KOA","Kona, HI","SFO","San Francisco, CA",1,
32.00,"OAK","Oakland, CA","PDX","Portland, OR",1,
32.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",2,
32.00,"IAD","Washington, DC","SFO","San Francisco, CA",3,
32.00,"OGG","Kahului, HI","SFO","San Francisco, CA",3,
32.00,"SAN","San Diego, CA","IAD","Washington, DC",3,
32.00,"SFO","San Francisco, CA","OGG","Kahului, HI",3,
32.00,"PHL","Philadelphia, PA","LAX","Los Angeles, CA",3,
32.00,"MHR","Sacramento, CA","SDF","Louisville, KY",1,
32.00,"SEA","Seattle, WA","SNA","Santa Ana, CA",2,
32.00,"DEN","Denver, CO","SNA","Santa Ana, CA",1,
32.00,"DEN","Denver, CO","OAK","Oakland, CA",2,
32.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",2,
32.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",1,
32.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
32.00,"SFO","San Francisco, CA","HNL","Honolulu, HI",1,
32.00,"LAX","Los Angeles, CA","MSP","Minneapolis, MN",1,
32.00,"OAK","Oakland, CA","BOS","Boston, MA",3,
32.00,"OAK","Oakland, CA","GEG","Spokane, WA",3,
32.00,"PDX","Portland, OR","SJC","San Jose, CA",3,
32.00,"SAN","San Diego, CA","MCI","Kansas City, MO",3,
32.00,"SMF","Sacramento, CA","MDW","Chicago, IL",3,
32.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",2,
32.00,"SFO","San Francisco, CA","SAN","San Diego, CA",2,
32.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",2,
32.00,"SAN","San Diego, CA","IAD","Washington, DC",4,
32.00,"CLT","Charlotte, NC","LAX","Los Angeles, CA",4,
32.00,"SMF","Sacramento, CA","SEA","Seattle, WA",1,
32.00,"PDX","Portland, OR","SAN","San Diego, CA",2,
32.00,"SLC","Salt Lake City, UT","SAN","San Diego, CA",1,
32.00,"SLC","Salt Lake City, UT","SAN","San Diego, CA",1,
32.00,"PHX","Phoenix, AZ","MRY","Monterey, CA",1,
32.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",2,
32.00,"AUS","Austin, TX","SAN","San Diego, CA",1,
32.00,"IND","Indianapolis, IN","OAK","Oakland, CA",1,
32.00,"HNL","Honolulu, HI","SFO","San Francisco, CA",2,
32.00,"LAX","Los Angeles, CA","PDX","Portland, OR",3,
32.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",3,
32.00,"PDX","Portland, OR","SFO","San Francisco, CA",3,
32.00,"PDX","Portland, OR","SFO","San Francisco, CA",3,
32.00,"SFO","San Francisco, CA","RNO","Reno, NV",3,
32.00,"LAX","Los Angeles, CA","RNO","Reno, NV",4,
32.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",4,
32.00,"PDX","Portland, OR","SFO","San Francisco, CA",4,
32.00,"SFO","San Francisco, CA","SAN","San Diego, CA",4,
32.00,"SLC","Salt Lake City, UT","ONT","Ontario, CA",4,
32.00,"OAK","Oakland, CA","ANC","Anchorage, AK",1,
32.00,"LAX","Los Angeles, CA","SEA","Seattle, WA",1,
32.00,"ABQ","Albuquerque, NM","SAN","San Diego, CA",1,
32.00,"SFO","San Francisco, CA","GEG","Spokane, WA",1,
32.00,"ABQ","Albuquerque, NM","OAK","Oakland, CA",1,
32.00,"SMF","Sacramento, CA","ORD","Chicago, IL",2,
32.00,"SAN","San Diego, CA","MSP","Minneapolis, MN",3,
32.00,"IAD","Washington, DC","SFO","San Francisco, CA",3,
32.00,"MRY","Monterey, CA","PHX","Phoenix, AZ",3,
32.00,"PHX","Phoenix, AZ","MRY","Monterey, CA",3,
32.00,"LAX","Los Angeles, CA","PSP","Palm Springs, CA",2,
32.00,"JFK","New York, NY","OAK","Oakland, CA",2,
32.00,"SFO","San Francisco, CA","TUS","Tucson, AZ",1,
32.00,"ABQ","Albuquerque, NM","SAN","San Diego, CA",1,
32.00,"IAH","Houston, TX","SAN","San Diego, CA",2,
32.00,"PDX","Portland, OR","OAK","Oakland, CA",1,
32.00,"MEM","Memphis, TN","ONT","Ontario, CA",2,
32.00,"DFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA",1,
32.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
32.00,"LAX","Los Angeles, CA","ABQ","Albuquerque, NM",1,
32.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
32.00,"SFO","San Francisco, CA","OGG","Kahului, HI",3,
32.00,"DEN","Denver, CO","SAN","San Diego, CA",2,
32.00,"PHX","Phoenix, AZ","SBP","San Luis Obispo, CA",2,
32.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",3,
32.00,"IAH","Houston, TX","SMF","Sacramento, CA",3,
32.00,"LAX","Los Angeles, CA","MSP","Minneapolis, MN",4,
32.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",4,
32.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",4,
32.00,"LAX","Los Angeles, CA","IAD","Washington, DC",4,
32.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",2,
32.00,"GEG","Spokane, WA","OAK","Oakland, CA",2,
32.00,"SJC","San Jose, CA","PDX","Portland, OR",2,
32.00,"SDF","Louisville, KY","MHR","Sacramento, CA",1,
32.00,"OAK","Oakland, CA","DEN","Denver, CO",1,
32.00,"PHL","Philadelphia, PA","LAX","Los Angeles, CA",2,
32.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",2,
32.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
32.00,"ATL","Atlanta, GA","ONT","Ontario, CA",3,
32.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",3,
32.00,"DTW","Detroit, MI","SFO","San Francisco, CA",3,
32.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",3,
32.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",3,
32.00,"LAX","Los Angeles, CA","DTW","Detroit, MI",3,
32.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",3,
32.00,"LAX","Los Angeles, CA","MSP","Minneapolis, MN",3,
32.00,"MSP","Minneapolis, MN","LAX","Los Angeles, CA",3,
32.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",3,
32.00,"ONT","Ontario, CA","ATL","Atlanta, GA",3,
32.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",3,
32.00,"DEN","Denver, CO","SFO","San Francisco, CA",4,
32.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",3,
32.00,"IND","Indianapolis, IN","OAK","Oakland, CA",4,
32.00,"IND","Indianapolis, IN","SAN","San Diego, CA",4,
32.00,"OAK","Oakland, CA","ABQ","Albuquerque, NM",4,
33.00,"LAX","Los Angeles, CA","BNA","Nashville, TN",4,
33.00,"LIH","Lihue, HI","SFO","San Francisco, CA",1,
33.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
33.00,"HNL","Honolulu, HI","SFO","San Francisco, CA",1,
33.00,"ONT","Ontario, CA","PHX","Phoenix, AZ",2,
33.00,"DEN","Denver, CO","SAN","San Diego, CA",3,
33.00,"DEN","Denver, CO","SMF","Sacramento, CA",4,
33.00,"KOA","Kona, HI","SFO","San Francisco, CA",4,
33.00,"SFO","San Francisco, CA","KOA","Kona, HI",4,
33.00,"LAX","Los Angeles, CA","MCI","Kansas City, MO",4,
33.00,"MCI","Kansas City, MO","SAN","San Diego, CA",4,
33.00,"LGB","Long Beach, CA","SEA","Seattle, WA",4,
33.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",2,
33.00,"SFO","San Francisco, CA","SEA","Seattle, WA",1,
33.00,"SAN","San Diego, CA","AUS","Austin, TX",4,
33.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",4,
33.00,"SMF","Sacramento, CA","PDX","Portland, OR",4,
33.00,"PHX","Phoenix, AZ","SMF","Sacramento, CA",2,
33.00,"ABQ","Albuquerque, NM","ONT","Ontario, CA",2,
33.00,"SMF","Sacramento, CA","PHX","Phoenix, AZ",1,
33.00,"MEM","Memphis, TN","LAX","Los Angeles, CA",1,
33.00,"SJC","San Jose, CA","SEA","Seattle, WA",1,
33.00,"LAX","Los Angeles, CA","PRC","Prescott, AZ",2,
33.00,"MEM","Memphis, TN","SAN","San Diego, CA",2,
33.00,"SCK","Stockton, CA","LAS","Las Vegas, NV",2,
33.00,"FLL","Fort Lauderdale, FL","SFO","San Francisco, CA",3,
33.00,"SFO","San Francisco, CA","FLL","Fort Lauderdale, FL",3,
33.00,"ABQ","Albuquerque, NM","SAN","San Diego, CA",3,
33.00,"DEN","Denver, CO","SMF","Sacramento, CA",3,
33.00,"LAX","Los Angeles, CA","OAK","Oakland, CA",3,
33.00,"SFO","San Francisco, CA","ORD","Chicago, IL",3,
33.00,"SNA","Santa Ana, CA","SFO","San Francisco, CA",3,
33.00,"AUS","Austin, TX","SAN","San Diego, CA",3,
33.00,"LAX","Los Angeles, CA","ELP","El Paso, TX",3,
33.00,"OAK","Oakland, CA","GEG","Spokane, WA",3,
33.00,"SDF","Louisville, KY","BUR","Burbank, CA",4,
33.00,"SFO","San Francisco, CA","ATL","Atlanta, GA",1,
33.00,"OAK","Oakland, CA","JFK","New York, NY",1,
33.00,"SDF","Louisville, KY","LAX","Los Angeles, CA",2,
33.00,"ONT","Ontario, CA","MEM","Memphis, TN",1,
33.00,"MCI","Kansas City, MO","SAN","San Diego, CA",1,
33.00,"SJC","San Jose, CA","SEA","Seattle, WA",1,
33.00,"SLC","Salt Lake City, UT","SNA","Santa Ana, CA",2,
33.00,"ATL","Atlanta, GA","SFO","San Francisco, CA",1,
33.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",3,
33.00,"ABQ","Albuquerque, NM","ONT","Ontario, CA",3,
33.00,"IAD","Washington, DC","SAN","San Diego, CA",4,
33.00,"SJC","San Jose, CA","DEN","Denver, CO",4,
33.00,"SAN","San Diego, CA","SDF","Louisville, KY",1,
33.00,"SAN","San Diego, CA","BNA","Nashville, TN",2,
33.00,"LAX","Los Angeles, CA","BWI","Baltimore, MD",2,
33.00,"SFO","San Francisco, CA","LIH","Lihue, HI",1,
33.00,"SAN","San Diego, CA","CLT","Charlotte, NC",1,
33.00,"MSP","Minneapolis, MN","LAX","Los Angeles, CA",1,
33.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",3,
33.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",1,
33.00,"OAK","Oakland, CA","PDX","Portland, OR",2,
33.00,"PDX","Portland, OR","LAX","Los Angeles, CA",2,
33.00,"SBP","San Luis Obispo, CA","PHX","Phoenix, AZ",2,
33.00,"SLC","Salt Lake City, UT","SAN","San Diego, CA",1,
33.00,"LAX","Los Angeles, CA","MEM","Memphis, TN",3,
33.00,"SEA","Seattle, WA","SFO","San Francisco, CA",4,
33.00,"PHX","Phoenix, AZ","SMF","Sacramento, CA",2,
33.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",4,
33.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",4,
33.00,"SAN","San Diego, CA","SEA","Seattle, WA",1,
33.00,"PSP","Palm Springs, CA","SFO","San Francisco, CA",4,
33.00,"SEA","Seattle, WA","SFO","San Francisco, CA",4,
33.00,"SFO","San Francisco, CA","SEA","Seattle, WA",4,
33.00,"IAH","Houston, TX","LAX","Los Angeles, CA",2,
33.00,"LAX","Los Angeles, CA","ABQ","Albuquerque, NM",1,
33.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",1,
33.00,"PHX","Phoenix, AZ","BUR","Burbank, CA",2,
33.00,"ABQ","Albuquerque, NM","ONT","Ontario, CA",3,
33.00,"PHX","Phoenix, AZ","MRY","Monterey, CA",3,
33.00,"PHX","Phoenix, AZ","SBP","San Luis Obispo, CA",3,
33.00,"SBP","San Luis Obispo, CA","PHX","Phoenix, AZ",3,
33.00,"EWR","Newark, NJ","SFO","San Francisco, CA",4,
33.00,"SAN","San Diego, CA","SEA","Seattle, WA",2,
33.00,"SFO","San Francisco, CA","TUS","Tucson, AZ",1,
33.00,"IAH","Houston, TX","SMF","Sacramento, CA",2,
33.00,"SAN","San Diego, CA","IAD","Washington, DC",2,
33.00,"SFO","San Francisco, CA","KOA","Kona, HI",1,
33.00,"EUG","Eugene, OR","SFO","San Francisco, CA",1,
33.00,"VIS","Visalia, CA","OAK","Oakland, CA",1,
33.00,"LAS","Las Vegas, NV","SJC","San Jose, CA",2,
33.00,"SAN","San Diego, CA","ABQ","Albuquerque, NM",1,
33.00,"LAX","Los Angeles, CA","MEM","Memphis, TN",3,
33.00,"SDF","Louisville, KY","LAX","Los Angeles, CA",3,
33.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",4,
33.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",4,
33.00,"PHX","Phoenix, AZ","PSP","Palm Springs, CA",4,
33.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",3,
33.00,"SFO","San Francisco, CA","SAN","San Diego, CA",3,
33.00,"SFO","San Francisco, CA","IAD","Washington, DC",2,
33.00,"SFO","San Francisco, CA","SAN","San Diego, CA",1,
33.00,"BUR","Burbank, CA","LAS","Las Vegas, NV",1,
33.00,"SAN","San Diego, CA","IND","Indianapolis, IN",4,
33.00,"SNA","Santa Ana, CA","SFO","San Francisco, CA",4,
33.00,"SAN","San Diego, CA","MEM","Memphis, TN",4,
33.00,"SEA","Seattle, WA","SMF","Sacramento, CA",1,
33.00,"SEA","Seattle, WA","OAK","Oakland, CA",1,
33.00,"PHX","Phoenix, AZ","SMF","Sacramento, CA",1,
33.00,"SFO","San Francisco, CA","HNL","Honolulu, HI",1,
33.00,"IAH","Houston, TX","SFO","San Francisco, CA",4,
33.00,"LAX","Los Angeles, CA","IND","Indianapolis, IN",1,
33.00,"LAS","Las Vegas, NV","SCK","Stockton, CA",2,
33.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",3,
33.00,"SFO","San Francisco, CA","SAN","San Diego, CA",1,
33.00,"BOS","Boston, MA","SAN","San Diego, CA",1,
33.00,"SFO","San Francisco, CA","SAN","San Diego, CA",2,
33.00,"DFW","Dallas/Fort Worth, TX","SFO","San Francisco, CA",2,
33.00,"LAX","Los Angeles, CA","ACV","Arcata/Eureka, CA",1,
33.00,"EWR","Newark, NJ","SFO","San Francisco, CA",1,
33.00,"IAD","Washington, DC","LAX","Los Angeles, CA",1,
33.00,"ONT","Ontario, CA","DEN","Denver, CO",3,
33.00,"SFO","San Francisco, CA","IAD","Washington, DC",3,
33.00,"CLT","Charlotte, NC","LAX","Los Angeles, CA",3,
33.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",3,
33.00,"AUS","Austin, TX","SAN","San Diego, CA",3,
33.00,"OAK","Oakland, CA","GEG","Spokane, WA",3,
33.00,"ONT","Ontario, CA","DEN","Denver, CO",3,
33.00,"IAH","Houston, TX","LAX","Los Angeles, CA",4,
33.00,"LAX","Los Angeles, CA","IAH","Houston, TX",4,
33.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",4,
33.00,"SJC","San Jose, CA","LAX","Los Angeles, CA",2,
33.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",1,
33.00,"OAK","Oakland, CA","ANC","Anchorage, AK",2,
33.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",2,
33.00,"SAN","San Diego, CA","IND","Indianapolis, IN",1,
33.00,"SAN","San Diego, CA","SFO","San Francisco, CA",2,
33.00,"SNA","Santa Ana, CA","SEA","Seattle, WA",2,
33.00,"LAX","Los Angeles, CA","MSP","Minneapolis, MN",1,
33.00,"VIS","Visalia, CA","LAX","Los Angeles, CA",2,
33.00,"ABQ","Albuquerque, NM","ONT","Ontario, CA",2,
33.00,"SAN","San Diego, CA","PDX","Portland, OR",3,
33.00,"SEA","Seattle, WA","SJC","San Jose, CA",3,
33.00,"SJC","San Jose, CA","SEA","Seattle, WA",3,
33.00,"SMF","Sacramento, CA","SEA","Seattle, WA",3,
33.00,"SAN","San Diego, CA","TUS","Tucson, AZ",3,
33.00,"DEN","Denver, CO","SMF","Sacramento, CA",2,
33.00,"ORD","Chicago, IL","SNA","Santa Ana, CA",4,
33.00,"LAX","Los Angeles, CA","CLT","Charlotte, NC",4,
33.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",2,
33.00,"OAK","Oakland, CA","SLC","Salt Lake City, UT",2,
33.00,"SMF","Sacramento, CA","PHX","Phoenix, AZ",2,
33.00,"LAX","Los Angeles, CA","IAH","Houston, TX",3,
33.00,"SFO","San Francisco, CA","IAH","Houston, TX",3,
33.00,"BUR","Burbank, CA","SEA","Seattle, WA",3,
33.00,"OAK","Oakland, CA","SEA","Seattle, WA",3,
33.00,"SEA","Seattle, WA","BUR","Burbank, CA",3,
33.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",3,
33.00,"SEA","Seattle, WA","OAK","Oakland, CA",3,
33.00,"LAX","Los Angeles, CA","IAH","Houston, TX",4,
33.00,"MEM","Memphis, TN","SAN","San Diego, CA",4,
33.00,"SFO","San Francisco, CA","TUS","Tucson, AZ",3,
33.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",4,
33.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",4,
33.00,"KOA","Kona, HI","SFO","San Francisco, CA",1,
33.00,"ORD","Chicago, IL","SNA","Santa Ana, CA",1,
33.00,"SFO","San Francisco, CA","PHX","Phoenix, AZ",2,
33.00,"MSP","Minneapolis, MN","SAN","San Diego, CA",3,
33.00,"SDF","Louisville, KY","LAX","Los Angeles, CA",4,
33.00,"IAD","Washington, DC","LAX","Los Angeles, CA",3,
33.00,"LAX","Los Angeles, CA","IAD","Washington, DC",3,
33.00,"LIH","Lihue, HI","LAX","Los Angeles, CA",3,
33.00,"BFL","Bakersfield, CA","PHX","Phoenix, AZ",3,
33.00,"LGB","Long Beach, CA","PHX","Phoenix, AZ",3,
33.00,"PHX","Phoenix, AZ","PSP","Palm Springs, CA",3,
33.00,"PSP","Palm Springs, CA","PHX","Phoenix, AZ",3,
33.00,"PRC","Prescott, AZ","LAX","Los Angeles, CA",2,
33.00,"ACV","Arcata/Eureka, CA","LAX","Los Angeles, CA",1,
33.00,"SLC","Salt Lake City, UT","SAN","San Diego, CA",1,
33.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",1,
33.00,"LAX","Los Angeles, CA","BWI","Baltimore, MD",2,
33.00,"IAD","Washington, DC","LGB","Long Beach, CA",1,
33.00,"MSP","Minneapolis, MN","LAX","Los Angeles, CA",2,
33.00,"SMF","Sacramento, CA","IAH","Houston, TX",2,
33.00,"LAX","Los Angeles, CA","MEM","Memphis, TN",3,
33.00,"LAX","Los Angeles, CA","IAH","Houston, TX",4,
33.00,"SDF","Louisville, KY","LAX","Los Angeles, CA",2,
33.00,"LAX","Los Angeles, CA","DTW","Detroit, MI",1,
33.00,"SAN","San Diego, CA","ABQ","Albuquerque, NM",2,
33.00,"SFO","San Francisco, CA","DFW","Dallas/Fort Worth, TX",2,
33.00,"SFO","San Francisco, CA","DEN","Denver, CO",3,
33.00,"IAH","Houston, TX","LAX","Los Angeles, CA",3,
33.00,"LAX","Los Angeles, CA","IAH","Houston, TX",3,
33.00,"LAX","Los Angeles, CA","MEM","Memphis, TN",4,
33.00,"MSP","Minneapolis, MN","LAX","Los Angeles, CA",4,
33.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",4,
33.00,"DEN","Denver, CO","SAN","San Diego, CA",1,
33.00,"SFO","San Francisco, CA","TUS","Tucson, AZ",1,
33.00,"SAN","San Diego, CA","SLC","Salt Lake City, UT",3,
33.00,"SFO","San Francisco, CA","DTW","Detroit, MI",3,
33.00,"SLC","Salt Lake City, UT","SAN","San Diego, CA",3,
33.00,"LAX","Los Angeles, CA","ORD","Chicago, IL",3,
33.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",3,
33.00,"SFO","San Francisco, CA","JFK","New York, NY",3,
33.00,"MEM","Memphis, TN","LAX","Los Angeles, CA",4,
